AdaDate, AdaOpen , AdaHigh , AdaLow , AdaClose ,AgcDate, AgcOpen , AgcHigh , AgcLow , AgcClose ,AlkDate, AlkOpen , AlkHigh , AlkLow , AlkClose ,GmmDate, GmmOpen , GmmHigh , GmmLow , GmmClose ,IolDate, IolOpen , IolHigh , IolLow , IolClose 
20-02-2020, 197.85 , 198.15 , 193.00 , 194.85 ,20-02-2020, 394.40 , 394.40 , 394.40 , 394.40 ,20-02-2020," 1,599.90 "," 1,665.95 "," 1,589.00 "," 1,635.85 ",20-02-2020," 3,374.00 "," 3,374.00 "," 3,275.00 "," 3,290.10 ",20-02-2020, 234.00 , 245.95 , 232.10 , 235.70 
24-02-2020, 191.45 , 191.45 , 185.20 , 185.90 ,24-02-2020, 414.10 , 414.10 , 414.10 , 414.10 ,24-02-2020," 1,639.00 "," 1,708.95 "," 1,611.00 "," 1,656.45 ",24-02-2020," 3,308.90 "," 3,422.20 "," 3,245.00 "," 3,281.95 ",24-02-2020, 238.00 , 263.70 , 238.00 , 254.75 
25-02-2020, 184.75 , 188.80 , 178.15 , 180.55 ,25-02-2020, 434.80 , 434.80 , 434.80 , 434.80 ,25-02-2020," 1,674.80 "," 1,718.55 "," 1,642.00 "," 1,650.75 ",25-02-2020," 3,301.65 "," 3,350.00 "," 3,246.00 "," 3,261.30 ",25-02-2020, 260.65 , 273.50 , 255.00 , 268.40 
26-02-2020, 175.55 , 177.85 , 171.55 , 171.55 ,26-02-2020, 456.50 , 456.50 , 413.10 , 420.15 ,26-02-2020," 1,645.00 "," 1,774.00 "," 1,635.05 "," 1,747.30 ",26-02-2020," 3,261.30 "," 3,261.30 "," 3,100.10 "," 3,177.90 ",26-02-2020, 276.00 , 310.45 , 275.55 , 298.65 
27-02-2020, 165.30 , 167.95 , 163.00 , 163.00 ,27-02-2020, 424.95 , 441.15 , 421.00 , 441.15 ,27-02-2020," 1,755.00 "," 1,810.05 "," 1,550.00 "," 1,608.15 ",27-02-2020," 3,160.10 "," 3,233.00 "," 2,901.10 "," 3,047.60 ",27-02-2020, 304.00 , 316.50 , 269.15 , 273.75 
28-02-2020, 154.85 , 160.00 , 154.85 , 154.95 ,28-02-2020, 451.95 , 451.95 , 419.10 , 422.15 ,28-02-2020," 1,530.00 "," 1,564.00 "," 1,468.95 "," 1,511.15 ",28-02-2020," 2,870.00 "," 2,963.95 "," 2,710.00 "," 2,766.50 ",28-02-2020, 265.00 , 266.75 , 246.40 , 246.40 
02-03-2020, 156.60 , 162.65 , 150.00 , 156.05 ,02-03-2020, 439.00 , 441.95 , 404.00 , 411.50 ,02-03-2020," 1,532.25 "," 1,621.00 "," 1,469.00 "," 1,519.10 ",02-03-2020," 2,900.00 "," 3,200.00 "," 2,803.25 "," 2,859.80 ",02-03-2020, 252.00 , 263.00 , 221.80 , 226.05 
03-03-2020, 162.90 , 163.00 , 157.00 , 159.50 ,03-03-2020, 415.00 , 422.95 , 390.95 , 390.95 ,03-03-2020," 1,530.00 "," 1,550.00 "," 1,475.65 "," 1,525.95 ",03-03-2020," 3,015.00 "," 3,118.00 "," 2,912.30 "," 3,036.65 ",03-03-2020, 230.65 , 235.70 , 215.00 , 221.70 
04-03-2020, 159.25 , 159.50 , 151.55 , 152.00 ,04-03-2020, 372.00 , 372.00 , 371.45 , 371.45 ,04-03-2020," 1,539.60 "," 1,549.00 "," 1,475.65 "," 1,506.75 ",04-03-2020," 3,090.00 "," 3,120.00 "," 2,950.00 "," 2,997.70 ",04-03-2020, 224.90 , 232.75 , 220.95 , 232.75 
05-03-2020, 151.55 , 158.75 , 145.45 , 152.50 ,05-03-2020, 352.90 , 352.90 , 352.90 , 352.90 ,05-03-2020," 1,522.60 "," 1,548.80 "," 1,500.00 "," 1,533.85 ",05-03-2020," 3,043.95 "," 3,087.50 "," 2,960.00 "," 2,981.95 ",05-03-2020, 241.00 , 244.35 , 240.65 , 244.35 
06-03-2020, 144.90 , 147.20 , 144.90 , 144.90 ,06-03-2020, 335.30 , 335.30 , 335.30 , 335.30 ,06-03-2020," 1,479.95 "," 1,555.00 "," 1,464.00 "," 1,543.30 ",06-03-2020," 2,824.00 "," 2,980.00 "," 2,781.00 "," 2,962.15 ",06-03-2020, 236.75 , 256.55 , 232.15 , 256.55 
09-03-2020, 137.70 , 137.80 , 137.70 , 137.70 ,09-03-2020, 318.55 , 333.00 , 318.55 , 318.55 ,09-03-2020," 1,522.70 "," 1,551.95 "," 1,440.00 "," 1,464.85 ",09-03-2020," 2,944.95 "," 2,944.95 "," 2,800.00 "," 2,854.00 ",09-03-2020, 256.00 , 266.80 , 244.10 , 250.30 
11-03-2020, 131.10 , 136.40 , 130.85 , 130.85 ,11-03-2020, 302.65 , 318.55 , 302.65 , 303.00 ,11-03-2020," 1,465.00 "," 1,495.05 "," 1,414.55 "," 1,455.55 ",11-03-2020," 2,822.00 "," 2,940.10 "," 2,810.20 "," 2,844.15 ",11-03-2020, 254.40 , 260.00 , 242.05 , 246.25 
12-03-2020, 124.35 , 124.35 , 124.35 , 124.35 ,12-03-2020, 290.00 , 290.00 , 287.85 , 287.85 ,12-03-2020," 1,400.00 "," 1,409.95 "," 1,250.00 "," 1,269.35 ",12-03-2020," 2,740.00 "," 2,779.95 "," 2,457.30 "," 2,720.40 ",12-03-2020, 235.10 , 237.75 , 233.95 , 233.95 
13-03-2020, 118.15 , 130.55 , 118.15 , 123.40 ,13-03-2020, 273.50 , 287.85 , 273.50 , 273.50 ,13-03-2020," 1,075.00 "," 1,377.20 "," 1,021.05 "," 1,298.35 ",13-03-2020," 2,330.00 "," 2,855.00 "," 2,260.00 "," 2,782.10 ",13-03-2020, 222.30 , 234.45 , 222.30 , 222.30 
16-03-2020, 120.00 , 128.00 , 117.25 , 117.70 ,16-03-2020, 273.00 , 273.00 , 259.85 , 259.85 ,16-03-2020," 1,250.00 "," 1,280.10 "," 1,166.25 "," 1,242.10 ",16-03-2020," 2,699.90 "," 2,745.00 "," 2,554.80 "," 2,658.65 ",16-03-2020, 211.20 , 214.15 , 211.20 , 211.20 
17-03-2020, 115.00 , 123.55 , 111.90 , 123.40 ,17-03-2020, 247.00 , 250.95 , 246.90 , 246.90 ,17-03-2020," 1,227.00 "," 1,246.95 "," 1,187.95 "," 1,216.25 ",17-03-2020," 2,680.00 "," 2,774.95 "," 2,500.00 "," 2,529.50 ",17-03-2020, 203.75 , 205.90 , 200.65 , 200.65 
18-03-2020, 125.10 , 129.55 , 124.00 , 129.40 ,18-03-2020, 234.75 , 234.75 , 234.60 , 234.60 ,18-03-2020," 1,236.00 "," 1,236.00 "," 1,152.80 "," 1,172.85 ",18-03-2020," 2,560.10 "," 2,631.10 "," 2,201.00 "," 2,216.70 ",18-03-2020, 190.75 , 192.20 , 187.80 , 187.80 
19-03-2020, 125.00 , 135.85 , 122.95 , 135.65 ,19-03-2020, 222.90 , 222.90 , 222.90 , 222.90 ,19-03-2020," 1,101.00 "," 1,133.55 "," 1,031.00 "," 1,083.90 ",19-03-2020," 2,042.00 "," 2,148.55 "," 1,817.95 "," 1,903.25 ",19-03-2020, 178.45 , 178.45 , 178.45 , 178.45 
20-03-2020, 142.40 , 142.40 , 138.40 , 142.35 ,20-03-2020, 211.80 , 234.00 , 211.80 , 230.55 ,20-03-2020," 1,095.00 "," 1,300.65 "," 1,090.00 "," 1,254.05 ",20-03-2020," 1,999.00 "," 2,283.90 "," 1,951.10 "," 2,283.90 ",20-03-2020, 175.15 , 187.35 , 169.55 , 170.55 
23-03-2020, 135.25 , 138.95 , 135.25 , 135.25 ,23-03-2020, 219.05 , 219.50 , 219.05 , 219.05 ,23-03-2020," 1,110.00 "," 1,244.95 "," 1,040.00 "," 1,099.55 ",23-03-2020," 1,890.00 "," 2,210.00 "," 1,890.00 "," 2,003.00 ",23-03-2020, 162.05 , 162.05 , 162.05 , 162.05 
24-03-2020, 128.50 , 141.80 , 128.50 , 141.30 ,24-03-2020, 208.10 , 230.00 , 208.10 , 229.85 ,24-03-2020," 1,137.00 "," 1,249.00 "," 1,115.00 "," 1,185.65 ",24-03-2020," 2,239.00 "," 2,280.00 "," 1,900.00 "," 2,098.20 ",24-03-2020, 158.00 , 166.00 , 153.95 , 153.95 
25-03-2020, 140.00 , 148.35 , 136.95 , 148.10 ,25-03-2020, 229.85 , 241.30 , 218.40 , 237.95 ,25-03-2020," 1,175.50 "," 1,269.00 "," 1,137.55 "," 1,198.25 ",25-03-2020," 2,105.00 "," 2,299.00 "," 2,105.00 "," 2,267.30 ",25-03-2020, 150.00 , 161.60 , 146.30 , 161.60 
26-03-2020, 154.00 , 155.40 , 144.25 , 152.10 ,26-03-2020, 243.00 , 249.00 , 228.95 , 245.00 ,26-03-2020," 1,225.00 "," 1,274.00 "," 1,151.10 "," 1,220.40 ",26-03-2020," 2,338.00 "," 2,625.00 "," 2,325.00 "," 2,460.85 ",26-03-2020, 169.50 , 169.65 , 161.70 , 169.65 
27-03-2020, 154.50 , 157.00 , 144.50 , 148.75 ,27-03-2020, 245.25 , 255.05 , 232.75 , 237.20 ,27-03-2020," 1,270.00 "," 1,295.00 "," 1,165.00 "," 1,182.25 ",27-03-2020," 2,551.10 "," 2,903.80 "," 2,380.10 "," 2,482.20 ",27-03-2020, 176.00 , 178.10 , 165.00 , 169.85 
30-03-2020, 142.10 , 148.30 , 141.35 , 146.95 ,30-03-2020, 226.10 , 247.00 , 225.35 , 225.35 ,30-03-2020," 1,125.00 "," 1,176.30 "," 1,121.00 "," 1,167.30 ",30-03-2020," 2,400.00 "," 2,482.00 "," 2,307.40 "," 2,370.05 ",30-03-2020, 162.00 , 176.95 , 161.40 , 174.10 
31-03-2020, 147.30 , 154.25 , 146.95 , 153.25 ,31-03-2020, 215.00 , 229.95 , 214.10 , 226.75 ,31-03-2020," 1,214.00 "," 1,214.80 "," 1,180.00 "," 1,203.30 ",31-03-2020," 2,439.60 "," 2,549.85 "," 2,412.00 "," 2,512.80 ",31-03-2020, 179.00 , 181.55 , 173.15 , 175.90 
01-04-2020, 155.50 , 159.00 , 151.00 , 152.90 ,01-04-2020, 216.00 , 238.00 , 215.45 , 225.00 ,01-04-2020," 1,245.00 "," 1,245.00 "," 1,109.55 "," 1,135.35 ",01-04-2020," 2,525.75 "," 2,545.00 "," 2,450.25 "," 2,497.70 ",01-04-2020, 177.50 , 184.65 , 174.40 , 184.65 
03-04-2020, 152.90 , 154.85 , 150.45 , 151.90 ,03-04-2020, 236.00 , 236.25 , 213.80 , 226.10 ,03-04-2020," 1,170.00 "," 1,179.95 "," 1,126.05 "," 1,157.05 ",03-04-2020," 2,484.95 "," 2,720.00 "," 2,300.00 "," 2,601.05 ",03-04-2020, 191.00 , 193.85 , 183.65 , 193.85 
07-04-2020, 153.50 , 159.45 , 151.55 , 158.95 ,07-04-2020, 226.10 , 236.50 , 214.80 , 224.35 ,07-04-2020," 1,200.00 "," 1,243.00 "," 1,175.00 "," 1,232.45 ",07-04-2020," 2,754.90 "," 2,887.00 "," 2,552.20 "," 2,704.80 ",07-04-2020, 203.50 , 203.50 , 203.50 , 203.50 
08-04-2020, 166.85 , 166.85 , 162.00 , 166.45 ,08-04-2020, 224.35 , 235.55 , 213.25 , 234.70 ,08-04-2020," 1,236.60 "," 1,398.00 "," 1,222.20 "," 1,334.05 ",08-04-2020," 2,704.80 "," 2,785.00 "," 2,650.00 "," 2,699.45 ",08-04-2020, 213.65 , 213.65 , 213.65 , 213.65 
09-04-2020, 172.40 , 174.75 , 166.25 , 174.75 ,09-04-2020, 230.00 , 246.00 , 230.00 , 245.25 ,09-04-2020," 1,397.00 "," 1,445.00 "," 1,375.40 "," 1,402.05 ",09-04-2020," 2,810.60 "," 2,865.00 "," 2,748.85 "," 2,779.60 ",09-04-2020, 230.00 , 256.35 , 227.50 , 256.35 
13-04-2020, 180.00 , 183.45 , 167.05 , 183.35 ,13-04-2020, 257.00 , 257.00 , 233.00 , 252.90 ,13-04-2020," 1,423.00 "," 1,432.45 "," 1,335.00 "," 1,350.95 ",13-04-2020," 2,780.10 "," 2,789.90 "," 2,650.55 "," 2,734.90 ",13-04-2020, 286.80 , 295.00 , 270.55 , 280.20 
15-04-2020, 188.00 , 190.95 , 184.00 , 187.80 ,15-04-2020, 247.00 , 262.00 , 240.85 , 247.75 ,15-04-2020," 1,380.00 "," 1,404.10 "," 1,331.10 "," 1,360.60 ",15-04-2020," 2,760.00 "," 2,799.95 "," 2,706.25 "," 2,747.80 ",15-04-2020, 281.40 , 287.00 , 230.20 , 257.90 
16-04-2020, 182.30 , 195.00 , 182.30 , 193.85 ,16-04-2020, 249.95 , 260.10 , 249.95 , 260.10 ,16-04-2020," 1,360.60 "," 1,419.90 "," 1,343.60 "," 1,400.70 ",16-04-2020," 2,707.00 "," 2,850.00 "," 2,701.10 "," 2,818.10 ",16-04-2020, 260.00 , 270.00 , 259.95 , 263.25 
17-04-2020, 199.00 , 201.00 , 197.00 , 198.95 ,17-04-2020, 270.00 , 273.10 , 250.00 , 272.90 ,17-04-2020," 1,440.00 "," 1,547.00 "," 1,401.80 "," 1,533.60 ",17-04-2020," 2,900.00 "," 3,130.00 "," 2,862.00 "," 3,080.85 ",17-04-2020, 269.50 , 274.80 , 260.05 , 261.45 
20-04-2020, 200.05 , 204.90 , 197.00 , 200.75 ,20-04-2020, 284.90 , 286.50 , 272.90 , 284.05 ,20-04-2020," 1,565.00 "," 1,579.00 "," 1,534.05 "," 1,545.30 ",20-04-2020," 3,219.30 "," 3,527.00 "," 3,211.50 "," 3,399.30 ",20-04-2020, 273.00 , 273.00 , 260.35 , 261.80 
21-04-2020, 191.00 , 195.90 , 190.75 , 191.30 ,21-04-2020, 287.00 , 287.00 , 269.85 , 274.00 ,21-04-2020," 1,515.00 "," 1,515.00 "," 1,451.00 "," 1,456.25 ",21-04-2020," 3,279.00 "," 3,465.00 "," 3,269.90 "," 3,422.05 ",21-04-2020, 240.20 , 275.00 , 240.20 , 262.20 
22-04-2020, 191.20 , 198.00 , 184.75 , 197.20 ,22-04-2020, 274.00 , 274.00 , 260.30 , 263.05 ,22-04-2020," 1,456.00 "," 1,747.50 "," 1,430.40 "," 1,740.25 ",22-04-2020," 3,474.00 "," 3,777.70 "," 3,426.00 "," 3,737.40 ",22-04-2020, 264.80 , 269.00 , 260.05 , 261.60 
23-04-2020, 202.80 , 202.80 , 196.00 , 200.00 ,23-04-2020, 268.00 , 274.00 , 264.00 , 266.30 ,23-04-2020," 1,759.90 "," 1,819.95 "," 1,628.00 "," 1,691.50 ",23-04-2020," 3,840.00 "," 4,090.00 "," 3,303.95 "," 3,713.40 ",23-04-2020, 266.25 , 287.00 , 265.05 , 274.10 
24-04-2020, 199.10 , 199.10 , 194.90 , 195.95 ,24-04-2020, 266.00 , 273.95 , 253.05 , 255.60 ,24-04-2020," 1,684.90 "," 1,721.45 "," 1,590.00 "," 1,654.85 ",24-04-2020," 3,640.00 "," 3,682.00 "," 3,450.50 "," 3,509.50 ",24-04-2020, 272.05 , 284.90 , 269.55 , 273.55 
27-04-2020, 193.00 , 201.00 , 192.00 , 200.65 ,27-04-2020, 244.85 , 260.00 , 244.85 , 255.00 ,27-04-2020," 1,675.00 "," 1,950.00 "," 1,662.25 "," 1,921.90 ",27-04-2020," 3,640.00 "," 3,735.00 "," 3,510.00 "," 3,552.00 ",27-04-2020, 278.00 , 283.00 , 273.60 , 275.05 
28-04-2020, 201.00 , 204.65 , 198.10 , 203.65 ,28-04-2020, 245.50 , 255.00 , 242.25 , 244.85 ,28-04-2020," 1,950.00 "," 1,999.90 "," 1,836.00 "," 1,871.60 ",28-04-2020," 3,634.00 "," 3,700.00 "," 3,552.00 "," 3,566.95 ",28-04-2020, 280.00 , 304.50 , 278.00 , 299.30 
29-04-2020, 205.00 , 209.40 , 202.35 , 207.95 ,29-04-2020, 245.00 , 254.00 , 238.00 , 253.25 ,29-04-2020," 1,893.00 "," 1,930.05 "," 1,830.00 "," 1,897.50 ",29-04-2020," 3,620.00 "," 3,620.00 "," 3,480.00 "," 3,541.10 ",29-04-2020, 312.00 , 322.00 , 301.25 , 303.90 
30-04-2020, 211.10 , 212.85 , 208.00 , 210.45 ,30-04-2020, 246.00 , 255.00 , 246.00 , 251.00 ,30-04-2020," 1,919.00 "," 1,930.00 "," 1,775.90 "," 1,790.00 ",30-04-2020," 3,600.00 "," 3,630.00 "," 3,480.00 "," 3,494.10 ",30-04-2020, 307.95 , 311.00 , 286.00 , 289.25 
04-05-2020, 199.95 , 218.00 , 199.95 , 209.55 ,04-05-2020, 245.00 , 251.85 , 238.45 , 238.45 ,04-05-2020," 1,770.00 "," 1,920.00 "," 1,661.10 "," 1,775.65 ",04-05-2020," 3,395.00 "," 3,574.55 "," 3,310.00 "," 3,514.90 ",04-05-2020, 280.00 , 310.95 , 271.30 , 304.30 
05-05-2020, 215.00 , 216.00 , 209.05 , 210.80 ,05-05-2020, 245.00 , 250.35 , 226.55 , 248.90 ,05-05-2020," 1,815.00 "," 1,888.45 "," 1,768.00 "," 1,792.85 ",05-05-2020," 3,599.00 "," 3,630.00 "," 3,503.40 "," 3,527.00 ",05-05-2020, 310.25 , 318.80 , 302.40 , 306.40 
06-05-2020, 211.00 , 214.20 , 205.30 , 211.85 ,06-05-2020, 237.00 , 260.00 , 237.00 , 249.25 ,06-05-2020," 1,815.00 "," 1,850.00 "," 1,777.55 "," 1,804.20 ",06-05-2020," 3,550.00 "," 3,574.75 "," 3,450.00 "," 3,479.90 ",06-05-2020, 307.90 , 311.85 , 300.80 , 304.35 
07-05-2020, 207.45 , 213.00 , 206.50 , 210.55 ,07-05-2020, 241.00 , 250.50 , 241.00 , 250.50 ,07-05-2020," 1,824.00 "," 1,830.00 "," 1,736.20 "," 1,754.00 ",07-05-2020," 3,480.00 "," 3,540.00 "," 3,440.00 "," 3,477.65 ",07-05-2020, 309.10 , 348.70 , 307.60 , 330.25 
08-05-2020, 211.00 , 213.50 , 208.00 , 212.25 ,08-05-2020, 241.00 , 259.90 , 241.00 , 254.95 ,08-05-2020," 1,787.95 "," 1,787.95 "," 1,738.00 "," 1,760.55 ",08-05-2020," 3,500.00 "," 3,649.00 "," 3,475.00 "," 3,558.60 ",08-05-2020, 333.00 , 340.00 , 322.10 , 327.00 
11-05-2020, 214.85 , 222.85 , 211.00 , 222.60 ,11-05-2020, 254.95 , 254.95 , 245.00 , 249.30 ,11-05-2020," 1,769.00 "," 1,845.00 "," 1,763.25 "," 1,770.65 ",11-05-2020," 3,600.00 "," 3,680.00 "," 3,599.95 "," 3,630.30 ",11-05-2020, 330.90 , 338.00 , 326.00 , 330.35 
12-05-2020, 222.00 , 229.90 , 219.10 , 226.05 ,12-05-2020, 250.00 , 255.00 , 242.05 , 245.50 ,12-05-2020," 1,779.00 "," 1,850.00 "," 1,731.00 "," 1,773.70 ",12-05-2020," 3,666.95 "," 3,666.95 "," 3,532.55 "," 3,575.85 ",12-05-2020, 331.55 , 368.80 , 330.45 , 363.45 
13-05-2020, 233.00 , 235.95 , 228.00 , 231.00 ,13-05-2020, 250.00 , 250.00 , 246.00 , 246.05 ,13-05-2020," 1,799.00 "," 1,820.00 "," 1,750.05 "," 1,762.25 ",13-05-2020," 3,698.00 "," 3,698.00 "," 3,590.00 "," 3,660.20 ",13-05-2020, 383.00 , 389.90 , 365.20 , 385.85 
14-05-2020, 229.40 , 232.80 , 220.55 , 228.55 ,14-05-2020, 255.00 , 255.00 , 240.00 , 249.55 ,14-05-2020," 1,768.00 "," 1,777.10 "," 1,690.10 "," 1,706.65 ",14-05-2020," 3,640.00 "," 3,650.00 "," 3,594.05 "," 3,613.45 ",14-05-2020, 382.45 , 404.80 , 368.00 , 388.10 
15-05-2020, 228.60 , 231.50 , 225.70 , 230.25 ,15-05-2020, 245.00 , 249.00 , 245.00 , 249.00 ,15-05-2020," 1,710.10 "," 1,807.50 "," 1,691.00 "," 1,763.05 ",15-05-2020," 3,630.70 "," 3,645.00 "," 3,580.05 "," 3,619.60 ",15-05-2020, 388.90 , 396.50 , 380.15 , 382.40 
18-05-2020, 229.00 , 235.00 , 218.75 , 229.25 ,18-05-2020, 249.00 , 249.00 , 237.00 , 242.30 ,18-05-2020," 1,799.95 "," 1,804.90 "," 1,675.85 "," 1,709.45 ",18-05-2020," 3,621.00 "," 3,655.00 "," 3,461.10 "," 3,490.65 ",18-05-2020, 382.50 , 385.70 , 365.00 , 368.30 
19-05-2020, 230.00 , 235.05 , 230.00 , 233.65 ,19-05-2020, 245.00 , 249.80 , 234.10 , 249.80 ,19-05-2020," 1,720.00 "," 1,735.00 "," 1,685.00 "," 1,721.55 ",19-05-2020," 3,540.00 "," 3,548.95 "," 3,470.75 "," 3,498.35 ",19-05-2020, 371.90 , 384.00 , 368.30 , 372.30 
20-05-2020, 231.00 , 235.50 , 227.00 , 234.70 ,20-05-2020, 250.00 , 255.00 , 237.50 , 241.45 ,20-05-2020," 1,740.00 "," 1,774.65 "," 1,730.15 "," 1,750.50 ",20-05-2020," 3,500.00 "," 3,539.95 "," 3,476.65 "," 3,511.75 ",20-05-2020, 375.35 , 393.00 , 373.00 , 387.75 
21-05-2020, 233.95 , 244.35 , 233.00 , 235.10 ,21-05-2020, 242.00 , 249.00 , 238.50 , 240.30 ,21-05-2020," 1,768.95 "," 1,850.00 "," 1,753.45 "," 1,809.75 ",21-05-2020," 3,520.00 "," 3,850.00 "," 3,520.00 "," 3,795.20 ",21-05-2020, 391.55 , 409.55 , 391.50 , 401.70 
22-05-2020, 237.00 , 242.00 , 232.00 , 239.65 ,22-05-2020, 230.00 , 248.50 , 230.00 , 238.80 ,22-05-2020," 1,830.00 "," 1,868.00 "," 1,790.00 "," 1,807.80 ",22-05-2020," 3,809.00 "," 3,980.20 "," 3,800.00 "," 3,887.05 ",22-05-2020, 400.40 , 409.00 , 397.20 , 401.90 
